mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ridge__alpha,param_rocket__num_kernels,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
532.2461846351623,10.37745599871103,125.96030249595643,3.3226617131565503,1.0,9000,"{'ridge__alpha': 1.0, 'rocket__num_kernels': 9000}",0.6247920133111481,0.5395503746877602,0.5312239800166528,0.8168193172356369,0.6178184845961698,0.6260408339694736,0.10289453979669023,18,0.6406711388451205,0.538724691149365,0.543459942856642,0.8170139566168283,0.6250572439633638,0.6329853946862639,0.1008844136623305,20,0.6247920133111481,0.5395503746877602,0.5312239800166528,0.8168193172356369,0.6178184845961698,0.6260408339694736,0.10289453979669023,18,0.6097296909470938,0.5376482755983578,0.5129814396946487,0.8166895462282612,0.6086073280006957,0.6171312560938114,0.10687907196693176,18
610.030480337143,8.317072405140813,143.50267968177795,6.7481379017973815,1.0,10000,"{'ridge__alpha': 1.0, 'rocket__num_kernels': 10000}",0.5856905158069884,0.5811823480432973,0.5303913405495421,0.7393838467943381,0.5678601165695254,0.6009016335527383,0.07191800188036146,32,0.6181898319419169,0.5856540038353982,0.5439092275871403,0.7444687648673108,0.570999354168349,0.612644236480023,0.07013662415888954,30,0.5856905158069884,0.5811823480432973,0.5303913405495421,0.7393838467943381,0.5678601165695254,0.6009016335527383,0.07191800188036146,32,0.5463333613660593,0.5789176417046202,0.5095813714259291,0.7386976038169859,0.5559942261650305,0.585904840895725,0.07959933192092819,33
3.6589699745178224,1.5360676080504791,0.7816720008850098,0.43529355879134524,10.0,50,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 50}",0.6405990016638935,0.6436303080766028,0.575353871773522,0.787676935886761,0.6935886761032473,0.6681697587008053,0.07057649312269902,2,0.6827273098189839,0.7002821099382652,0.5907640636548195,0.821808293675611,0.6945482839074978,0.6980260121990355,0.0735913224213838,2,0.6405990016638935,0.6436303080766028,0.575353871773522,0.787676935886761,0.6935886761032473,0.6681697587008053,0.07057649312269902,2,0.6139648282238301,0.6210425034696565,0.5633036314030498,0.7806830390529603,0.6925482504854572,0.6543084505269908,0.07543066634189877,2
31.960062265396118,1.350967089612794,5.608503437042236,0.08696220446463403,10.0,500,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 500}",0.6131447587354409,0.517901748542881,0.6119900083263947,0.7793505412156536,0.6661115736885929,0.6376997261017927,0.0854256143593659,11,0.6358032397810162,0.5178399693375451,0.6156296862991013,0.7798104201106553,0.6703468041177271,0.6438860239292089,0.08476670839362996,16,0.6131447587354409,0.517901748542881,0.6119900083263947,0.7793505412156536,0.6661115736885929,0.6376997261017927,0.0854256143593659,11,0.5908713191802136,0.5178676294155649,0.6107900707865008,0.7793854227080664,0.6651724479246958,0.6328173780030083,0.0871632503898213,10
55.63359661102295,3.3280626763621717,12.54761266708374,1.958017612469576,10.0,1000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 1000}",0.6114808652246256,0.582014987510408,0.5778517901748543,0.7560366361365529,0.6794338051623647,0.6413636168417611,0.0678943758602123,8,0.6226390361436144,0.5864396120371389,0.5890604552826927,0.763273459249618,0.6793430990939898,0.6481511323614109,0.06659876252391184,12,0.6114808652246256,0.582014987510408,0.5778517901748543,0.7560366361365529,0.6794338051623647,0.6413636168417611,0.0678943758602123,8,0.5980113832320195,0.5798067876325863,0.5697798725575326,0.7550587862800392,0.679252163220893,0.6363817985846142,0.07075441012626296,9
123.39376964569092,5.8490917353249605,29.167111301422118,2.681440911369853,10.0,2000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 2000}",0.6797004991680532,0.5570358034970858,0.611157368859284,0.7985012489592007,0.6411323896752706,0.6575054620317788,0.0810960012947113,3,0.6960809539898564,0.5640946482351761,0.6202614238964761,0.8151749409017417,0.6419475382012755,0.6675119010449052,0.08509034791678725,3,0.6797004991680532,0.5570358034970858,0.611157368859284,0.7985012489592007,0.6411323896752706,0.6575054620317788,0.0810960012947113,3,0.6705913157428833,0.5511570166854911,0.6068018958432063,0.7965588678299129,0.6394036932339525,0.6529025578670893,0.08198740523163744,3
186.52884097099303,5.565303068605182,42.091539478302,1.0371016618238944,10.0,3000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 3000}",0.6098169717138103,0.5528726061615321,0.5478767693588676,0.723563696919234,0.7019150707743547,0.6272090229855598,0.07346728461601248,17,0.67439192147098,0.5545256151373943,0.5600861402757809,0.7300089518577185,0.7018532401022625,0.6441731737688272,0.07309617983900137,15,0.6098169717138103,0.5528726061615321,0.5478767693588676,0.723563696919234,0.7019150707743547,0.6272090229855598,0.07346728461601248,17,0.5630131882182959,0.5523602270382135,0.5343770602250327,0.7224853747538537,0.7017594249529797,0.6147990550376751,0.08025774714461793,21
239.01746406555176,7.6074157688293695,54.740139150619505,3.193368947473097,10.0,4000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 4000}",0.6788685524126455,0.5845129059117402,0.5262281432139884,0.6502914238134888,0.630308076602831,0.6140418203909388,0.053599120727330474,28,0.6937159688495993,0.5861240670127039,0.5281838175799001,0.6538775726527739,0.6307187725200677,0.618524039723009,0.057032488938990884,29,0.6788685524126455,0.5845129059117402,0.5262281432139884,0.6502914238134888,0.630308076602831,0.6140418203909388,0.053599120727330474,28,0.6703853334424598,0.584176924054458,0.5251427665284085,0.6494610827563218,0.6288213176443025,0.6115974848851901,0.051793105871487215,25
303.45066499710083,3.745140104461713,70.8575852394104,1.8406098762982461,10.0,5000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 5000}",0.5665557404326124,0.5811823480432973,0.5453788509575354,0.7277268942547876,0.6577851790174855,0.6157258025411436,0.06763560386088807,27,0.566820885355601,0.5829483711606142,0.5540676558934878,0.7398158188144685,0.6576612061835824,0.6202627874815507,0.06974491671294017,28,0.5665557404326124,0.5811823480432973,0.5453788509575354,0.7277268942547876,0.6577851790174855,0.6157258025411436,0.06763560386088807,27,0.5666220541651553,0.5807518306005118,0.5361381928197114,0.7254106868529201,0.6575912703474988,0.6133028069571594,0.06888059399015109,24
358.6510015487671,9.868568173849647,85.56208996772766,2.9047704648758375,10.0,6000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 6000}",0.5757071547420965,0.5278934221482098,0.5828476269775187,0.671940049958368,0.6069941715237303,0.5930764850699847,0.04704958815740725,34,0.5754737197508017,0.5288572020422395,0.5849984359676071,0.679446566918351,0.6079124004982108,0.595337665035442,0.04930225002509792,34,0.5757071547420965,0.5278934221482098,0.5828476269775187,0.671940049958368,0.6069941715237303,0.5930764850699847,0.04704958815740725,34,0.5737370547415399,0.5277592173623021,0.582207966999944,0.6699550058366395,0.6069663797760607,0.5921251249432973,0.046598700434725075,31
434.72294030189516,5.151445437845299,106.78675107955932,4.96676924023922,10.0,7000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 7000}",0.6339434276206323,0.48209825145711904,0.5803497085761865,0.8051623646960866,0.6036636136552873,0.6210434732010623,0.1051950490013981,22,0.6431949921697568,0.4811200072140972,0.6159068219674413,0.811156908143281,0.611983589368973,0.6326724637727099,0.10549377597216295,21,0.6339434276206323,0.48209825145711904,0.5803497085761865,0.8051623646960866,0.6036636136552872,0.6210434732010623,0.1051950490013981,22,0.624884831074515,0.4810749580818605,0.553750985394175,0.8037337954661934,0.5914787354372034,0.6109846610907895,0.10759010106256112,26
499.1017373085022,10.174908060050113,123.69791059494018,5.310715554168157,10.0,8000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 8000}",0.6173044925124792,0.5911740216486261,0.5711906744379683,0.8109908409658618,0.5945045795170691,0.6370329218164008,0.08820143844720447,12,0.6746631799032388,0.6025649760875706,0.6049948686172376,0.81163402437778,0.5943604661363853,0.6576435030244424,0.08223504807560554,7,0.6173044925124792,0.5911740216486261,0.5711906744379683,0.8109908409658618,0.5945045795170691,0.6370329218164008,0.08820143844720447,12,0.5767209447516187,0.5841124566744482,0.5430199947110156,0.8110149530043538,0.593086843410709,0.6215910385104291,0.0962136028372025,14
575.6032925605774,5.756850583786009,134.74283418655395,3.229609050998638,10.0,9000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 9000}",0.6239600665557404,0.5328892589508742,0.5312239800166528,0.8193172356369692,0.6203164029975021,0.6255413888315479,0.1049371913472486,19,0.6398831006694194,0.53202858552629,0.543647507154276,0.8195454960473473,0.6272317884394915,0.6324672955673648,0.10301218091418816,22,0.6239600665557404,0.5328892589508742,0.5312239800166528,0.8193172356369692,0.6203164029975021,0.6255413888315479,0.1049371913472486,19,0.6087300817323091,0.5312560968242458,0.5126545443968216,0.8191801890371052,0.6116703698609774,0.6166982563702919,0.10882385872170708,19
648.1714497089386,8.278936539967122,153.25449476242065,4.538956356803866,10.0,10000,"{'ridge__alpha': 10.0, 'rocket__num_kernels': 10000}",0.5856905158069884,0.5803497085761865,0.5295587010824313,0.7402164862614488,0.5670274771024146,0.600568577765894,0.07252462446157804,33,0.6175644514045219,0.5848680104245204,0.5431930001429119,0.7451942974119715,0.5701332647242182,0.6121906048216288,0.07070342840601367,32,0.5856905158069884,0.5803497085761865,0.5295587010824313,0.7402164862614488,0.5670274771024146,0.600568577765894,0.07252462446157804,33,0.5468224524402824,0.5780276905185218,0.5081818061210704,0.7395552089030372,0.5550129972460851,0.5855200310457993,0.0802400821532264,35
3.8380808353424074,0.7306507038160119,0.9685622215270996,0.14442718927010476,100.0,50,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 50}",0.5881863560732113,0.5945045795170691,0.5470441298917569,0.7676935886761033,0.5653621981681932,0.6125581704652668,0.07938068377089028,29,0.6173621123301174,0.6428986260727667,0.5598714085632662,0.8097791327282754,0.5648746778492729,0.6389571915087398,0.09099977785397897,18,0.5881863560732113,0.5945045795170691,0.5470441298917569,0.7676935886761033,0.5653621981681932,0.6125581704652668,0.07938068377089028,29,0.5526199587857739,0.5643246335459884,0.5325492012645049,0.757975243528063,0.5640554192957727,0.5943048912840206,0.08264772163885155,30
34.25541868209839,1.4675229216153447,5.912922954559326,0.6050705664203961,100.0,500,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 500}",0.6123128119800333,0.4970857618651124,0.5578684429641965,0.7826810990840966,0.649458784346378,0.6198813800479634,0.09629145631522917,23,0.6223381013959934,0.4964709176407061,0.5617187186179474,0.7826921704572682,0.657114117215836,0.6240668050655502,0.09635882333632231,26,0.6123128119800333,0.4970857618651124,0.5578684429641965,0.7826810990840966,0.649458784346378,0.6198813800479634,0.09629145631522917,23,0.5999911884777915,0.49650837443467927,0.5554776694734659,0.7825948030537704,0.6470008516479506,0.6163145774175316,0.0968626548589539,20
64.45919251441956,5.649352777572681,14.142569875717163,4.36037901369645,100.0,1000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 1000}",0.6356073211314476,0.5836802664446294,0.5711906744379683,0.7743547044129891,0.6827643630308077,0.6495194658915684,0.07396324423485025,6,0.6393884562613967,0.5881483394341194,0.5811660882709132,0.7847021626774736,0.682708789004517,0.655222767129684,0.07450435048354823,9,0.6356073211314476,0.5836802664446294,0.5711906744379683,0.7743547044129891,0.6827643630308077,0.6495194658915684,0.07396324423485025,6,0.6309957414553489,0.5814808641758826,0.5635897311748486,0.7730190408351851,0.6827247389821406,0.6463620233246812,0.07571154067030744,5
133.07097449302674,6.096760408111164,30.149924945831298,2.362778303400752,100.0,2000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 2000}",0.6955074875207987,0.5545378850957535,0.5828476269775187,0.7926727726894255,0.6311407160699417,0.6513412976706877,0.08531774172472424,5,0.7185073997685296,0.5631264359900584,0.5945054166294652,0.8069428985498039,0.6311639149254928,0.66284921317267,0.08885976461894138,6,0.6955074875207987,0.5545378850957535,0.5828476269775187,0.7926727726894255,0.6311407160699417,0.6513412976706877,0.08531774172472424,5,0.6850508309336109,0.5466417595699883,0.5748712350124731,0.7909734462403986,0.6302626172264434,0.6455599777965828,0.08685657808166976,6
194.26357440948487,5.539035484274946,45.6742926120758,5.4975151837841985,100.0,3000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 3000}",0.6189683860232945,0.5437135720233139,0.5437135720233139,0.7368859283930058,0.7119067443796836,0.6310376405685223,0.0814129286863568,16,0.6964117023855781,0.5460057430820188,0.558205862079111,0.7430583478601908,0.7130081476579309,0.6513379606129659,0.08248144934666508,11,0.6189683860232945,0.5437135720233139,0.5437135720233139,0.7368859283930058,0.7119067443796836,0.6310376405685223,0.0814129286863568,16,0.5708578071618192,0.542552097688668,0.5261149916283963,0.7359688743339622,0.7118863716155021,0.6174760284856695,0.08841669574037403,17
254.2167673110962,6.529713398848774,61.605144834518434,3.641594891180073,100.0,4000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 4000}",0.6788685524126455,0.585345545378851,0.5320566194837635,0.723563696919234,0.5903413821815154,0.6220351592752019,0.06926014644653579,21,0.6918041018443856,0.5873725380730609,0.5362343472806682,0.7308193668559542,0.5909190588023648,0.6274298825712867,0.07223251667379141,24,0.6788685524126455,0.585345545378851,0.5320566194837635,0.723563696919234,0.5903413821815154,0.6220351592752019,0.06926014644653579,21,0.6712688679557974,0.5847926497593442,0.5280021760447984,0.7223013938255618,0.5869677000062005,0.6186665575183405,0.06910784560699756,16
314.40934586524963,7.428994226447697,68.22647104263305,1.461794637791585,100.0,5000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 5000}",0.5948419301164726,0.5928393005828476,0.5412156536219817,0.7626977518734388,0.7060782681099084,0.6395345808609297,0.08178229966292055,10,0.5945728296057513,0.5968965965568003,0.5492795874853135,0.7813109718916152,0.7060171865842328,0.6456154344247427,0.08523041549565226,14,0.5948419301164726,0.5928393005828476,0.5412156536219817,0.7626977518734388,0.7060782681099084,0.6395345808609297,0.08178229966292055,10,0.5942020939054872,0.5911181516940819,0.5322241984305377,0.7597769851221637,0.70593745848195,0.6366517775268441,0.08335553770176268,8
360.4586764812469,9.607752184879656,81.19783911705017,4.9980758643931855,100.0,6000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 6000}",0.5990016638935108,0.5353871773522065,0.5212323064113239,0.7352206494587843,0.6253122398001665,0.6032308073831985,0.07648961500856989,30,0.6061908041875345,0.5384257719559131,0.5258332213562179,0.7388388324629629,0.6262624515895906,0.6071102163104438,0.07621493889438886,33,0.5990016638935108,0.5353871773522065,0.5212323064113239,0.7352206494587843,0.6253122398001665,0.6032308073831985,0.07648961500856989,30,0.5874789144053204,0.5331572529787404,0.5153395313868215,0.7347962458469076,0.6252857434305663,0.5992115376096712,0.07822840112155169,29
404.40928049087523,7.431832551055027,94.50003190040589,2.8663830271792197,100.0,7000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 7000}",0.6372712146422629,0.4612822647793505,0.5695253955037469,0.8109908409658618,0.6103247293921732,0.6178788890566791,0.11365378714662958,25,0.6498852618439205,0.460690441048605,0.6048905459860765,0.8141635213435695,0.6159581993780199,0.6291175939200382,0.11296115848176805,23,0.6372712146422629,0.4612822647793505,0.5695253955037469,0.8109908409658618,0.6103247293921732,0.6178788890566791,0.11365378714662958,25,0.6261922249129231,0.4608174544984903,0.5396090032768245,0.8101679066256523,0.601854491917939,0.6077282162463659,0.11625854599754566,28
464.4073197364807,4.99702798657117,104.1791145324707,6.134299712610094,100.0,8000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 8000}",0.6405990016638935,0.5761865112406328,0.5761865112406328,0.8251457119067444,0.5895087427144047,0.6415252957532616,0.09482758096918627,7,0.7144096847147496,0.58492324547548,0.6122947282280747,0.8270556618852166,0.5893290093771315,0.6656024659361306,0.09339996871115601,4,0.6405990016638935,0.5761865112406328,0.5761865112406328,0.8251457119067444,0.5895087427144047,0.6415252957532616,0.09482758096918627,7,0.6015646208881016,0.5701378791954114,0.547946295661606,0.8250897015057826,0.5879890417756293,0.6265455078053062,0.10088617283953467,11
479.55143456459047,32.21664153921562,88.85379838943481,15.799026231611267,100.0,9000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 9000}",0.6214642262895175,0.5129059117402165,0.5187343880099917,0.8301415487094088,0.6161532056619484,0.6198798560822165,0.11480436230247988,24,0.6390526200736176,0.5124413797057487,0.5293917413967185,0.8302594307936493,0.6214104344969867,0.6265111212933443,0.11326143184601559,25,0.6214642262895175,0.5129059117402165,0.5187343880099917,0.8301415487094088,0.6161532056619484,0.6198798560822165,0.11480436230247988,24,0.6046019818153621,0.5124856427845701,0.4981190073242992,0.8300528566771169,0.6086678939723384,0.6107854765147374,0.11872446618706106,27
423.45342779159546,35.521859924305325,52.81799054145813,5.532844889238419,100.0,10000,"{'ridge__alpha': 100.0, 'rocket__num_kernels': 10000}",0.5848585690515807,0.5811823480432973,0.5245628642797668,0.7485428809325562,0.5661948376353039,0.601068299988501,0.07678046438505318,31,0.6154139296598906,0.5865230321870496,0.5374336315971283,0.7541322332500077,0.5693832958593598,0.6125772245106872,0.07514913620424966,31,0.5848585690515807,0.5811823480432973,0.5245628642797668,0.7485428809325562,0.5661948376353039,0.601068299988501,0.07678046438505318,31,0.5466403334130684,0.5782456731090717,0.5022329906681476,0.7478125061083167,0.5537750515797614,0.5857413109756732,0.08467304721746227,34
